Z  N   AME2020   Prediction   Difference
081 121 -25.610    -51.821     26.211
081 122 -25.738    -52.088     26.350
081 123 -23.946    -52.008     28.062
081 124 -23.768    -52.175     28.407
081 125 -22.290    -51.082     28.792
081 126 -21.123    -52.229     31.106
081 127 -16.941    -47.189     30.247
081 128 -14.073    -45.989     31.916
081 129  -9.290    -40.809     31.518
081 130  -7.079    -39.647     32.568
081 131  -1.948    -34.507     32.559
081 132   0.893    -33.759     34.652
081 133   5.929    -28.261     34.190
081 134   9.228    -27.807     37.035
081 135  14.172    -22.761     36.933
081 136  17.792    -21.924     39.715
081 137  22.830    -16.237     39.067
081 138  26.407    -15.209     41.616
081 139  31.474     -7.875     39.349
081 140  35.373     -7.217     42.590
081 141  40.632     -1.120     41.751
081 142  44.243     -0.285     44.528
081 143  49.181      5.431     43.750
081 144  52.977      6.635     46.342
081 145  58.316     12.372     45.944
081 146  61.633     15.570     46.063
081 147  67.111     19.737     47.374
081 148  71.121     23.109     48.013
081 149  76.560     26.360     50.200
081 150  80.707     29.881     50.825
081 151  86.740     32.157     54.583
081 152  90.927     36.355     54.572
081 153  96.996     38.981     58.015
081 154 101.574     43.355     58.218
081 155 107.687     46.031     61.656
081 156 112.511     50.498     62.013
081 157 118.729     52.869     65.861
081 158 123.792     57.501     66.291
081 159 130.439     59.619     70.820
081 160 135.465     63.975     71.490
081 161 142.214     66.375     75.838
081 162 147.235     70.652     76.583
081 163 153.980     73.507     80.473
081 164 160.153     77.599     82.554
081 165 192.315     80.799    111.517
081 166 197.440     84.781    112.659
081 167 188.462     88.611     99.851
081 168 204.587     93.080    111.506
081 169 211.240     97.094    114.146
081 170 206.960    101.607    105.353
081 171 220.816    105.277    115.539
081 172 214.919    109.701    105.218
081 173 238.546    113.734    124.812
081 174 229.457    118.363    111.094
081 175 236.759    122.720    114.039
081 176 252.495    127.580    124.915
081 177 260.581    131.789    128.792
081 178 274.375    136.903    137.471
081 179 274.164    141.033    133.131
081 180 279.439    146.326    133.113
081 181 287.309    150.473    136.836
081 182 291.975    155.877    136.098
081 183 303.901    160.025    143.876
081 184 308.815    165.527    143.287
082 095   8.330    -30.106     38.436
082 096   3.894    -31.580     35.474
082 097   2.286    -34.015     36.301
082 098  -1.739    -35.691     33.952
082 099  -3.634    -37.793     34.159
082 100  -6.858    -39.628     32.770
082 101  -7.738    -40.993     33.254
082 102 -11.229    -42.845     31.617
082 103 -12.207    -43.898     31.690
082 104 -14.870    -45.478     30.608
082 105 -15.268    -45.881     30.613
082 106 -17.649    -47.286     29.637
082 107 -17.813    -47.241     29.428
082 108 -20.106    -48.789     28.683
082 109 -19.877    -48.992     29.115
082 110 -22.098    -50.233     28.135
082 111 -22.409    -49.763     27.353
082 112 -23.612    -50.717     27.106
082 113 -23.883    -50.413     26.530
082 114 -25.002    -51.213     26.211
082 115 -24.527    -50.762     26.235
082 116 -25.900    -51.418     25.518
082 117 -24.492    -51.106     26.614
082 118 -25.237    -51.827     26.589
082 119 -24.575    -51.572     26.996
082 120 -25.209    -52.447     27.237
082 121 -24.171    -52.472     28.301
082 122 -24.703    -53.093     28.390
082 123 -23.196    -53.547     30.352
082 124 -23.680    -53.628     29.948
082 125 -22.419    -53.455     31.037
082 126 -21.995    -53.038     31.043
082 127 -17.330    -50.323     32.992
082 128 -15.385    -46.795     31.410
082 129 -10.814    -44.254     33.440
082 130  -8.206    -40.702     32.496
082 131  -3.654    -38.247     34.593
082 132  -0.564    -34.215     33.652
082 133   4.006    -31.918     35.924
082 134   7.475    -27.745     35.220
082 135  12.087    -26.099     38.186
082 136  15.846    -21.690     37.536
082 137  19.956    -20.166     40.122
082 138  23.540    -15.804     39.345
082 139  28.752    -13.712     42.464
082 140  32.043     -8.924     40.968
082 141  36.922     -5.896     42.818
082 142  40.589     -1.906     42.495
082 143  45.343      0.894     44.449
082 144  48.822      4.452     44.371
082 145  53.944      7.865     46.080
082 146  57.421     12.269     45.152
082 147  62.689     15.258     47.431
082 148  66.418     19.982     46.436
082 149  71.786     21.351     50.435
082 150  75.752     26.667     49.084
082 151  81.794     26.996     54.797
082 152  85.424     33.125     52.300
082 153  91.223     33.460     57.763
082 154  95.795     39.752     56.043
082 155 101.853     40.548     61.304
082 156 106.479     45.616     60.863
082 157 112.385     47.458     64.927
082 158 117.413     51.825     65.588
082 159 124.146     53.814     70.332
082 160 128.790     58.360     70.430
082 161 135.075     60.114     74.961
082 162 140.325     65.111     75.214
082 163 146.921     66.476     80.445
082 164 152.054     71.693     80.360
082 165 158.642     73.035     85.607
082 166 163.607     78.277     85.330
082 167 170.406     79.952     90.454
082 168 175.745     85.150     90.595
082 169 182.718     87.052     95.666
082 170 188.415     92.519     95.896
082 171 194.675     95.419     99.256
082 172 200.834    100.993     99.841
082 173 207.313    104.328    102.985
082 174 213.440    109.521    103.919
082 175 220.118    112.865    107.252
082 176 226.258    118.231    108.027
082 177 232.960    121.876    111.085
082 178 238.983    127.580    111.403
082 179 246.195    131.137    115.058
082 180 252.608    136.973    115.635
082 181 259.661    140.550    119.112
082 182 265.922    146.487    119.435
082 183 273.364    150.117    123.247
082 184 279.587    156.107    123.480
083 104  -7.621    -43.713     36.092
083 105  -8.326    -42.846     34.519
083 106 -10.846    -45.842     34.996
083 107 -10.843    -44.583     33.740
083 108 -13.286    -47.522     34.236
083 109 -13.460    -46.592     33.132
083 110 -15.674    -49.683     34.010
083 111 -15.848    -49.113     33.265
083 112 -17.793    -50.325     32.533
083 113 -17.849    -50.003     32.155
083 114 -19.501    -50.890     31.389
083 115 -19.371    -50.585     31.214
083 116 -20.583    -51.382     30.799
083 117 -20.135    -50.856     30.721
083 118 -21.180    -51.901     30.721
083 119 -20.688    -51.055     30.367
083 120 -21.500    -52.428     30.928
083 121 -20.544    -51.552     31.008
083 122 -21.126    -52.702     31.577
083 123 -19.848    -52.181     32.334
083 124 -20.317    -53.181     32.864
083 125 -19.232    -52.780     33.547
083 126 -18.258    -53.577     35.319
083 127 -14.822    -49.244     34.421
083 128 -12.136    -48.389     36.253
083 129  -8.412    -43.085     34.674
083 130  -5.446    -42.541     37.095
083 131  -1.109    -36.989     35.880
083 132   0.756    -36.740     37.496
083 133   5.100    -31.113     36.213
083 134   8.104    -31.143     39.247
083 135  12.605    -25.590     38.194
083 136  15.924    -25.654     41.578
083 137  20.427    -20.484     40.911
083 138  24.015    -19.933     43.947
083 139  28.497    -15.034     43.530
083 140  31.168    -13.849     45.017
083 141  35.707     -8.534     44.241
083 142  38.672     -7.470     46.142
083 143  43.431     -2.371     45.802
083 144  46.715     -1.103     47.818
083 145  52.234      3.897     48.337
083 146  55.178      4.842     50.337
083 147  60.114     10.057     50.056
083 148  64.007     12.143     51.864
083 149  68.903     16.647     52.256
083 150  72.808     19.622     53.186
083 151  78.783     22.890     55.893
083 152  81.998     26.089     55.909
083 153  87.991     28.172     59.819
083 154  92.137     31.863     60.274
083 155  97.874     34.063     63.811
083 156 102.444     38.288     64.156
083 157 108.602     41.170     67.432
083 158 112.942     45.357     67.585
083 159 119.461     47.978     71.483
083 160 124.238     52.043     72.195
083 161 130.217     54.474     75.743
083 162 135.389     58.681     76.708
083 163 141.247     61.090     80.157
083 164 146.329     65.315     81.014
083 165 152.837     67.883     84.953
083 166 158.021     72.102     85.919
083 167 164.034     74.642     89.393
083 168 169.440     78.651     90.789
083 169 175.990     81.721     94.269
083 170 181.466     85.654     95.812
083 171 188.497     89.335     99.162
083 172 193.864     93.648    100.216
083 173 201.003     97.510    103.493
083 174 206.659    101.934    104.725
083 175 213.181    105.589    107.592
083 176 219.127    109.930    109.198
083 177 225.802    113.604    112.199
083 178 231.687    118.029    113.658
083 179 238.563    122.178    116.385
083 180 244.500    126.972    117.528
083 181 251.602    131.237    120.365
083 182 258.166    136.291    121.875
083 183 265.457    140.424    125.033
083 184 271.576    145.771    125.805
084 101   7.079    -34.244     41.322
084 102   3.115    -35.506     38.621
084 103   1.822    -37.805     39.628
084 104  -1.210    -38.709     37.500
084 105  -2.248    -40.193     37.945
084 106  -4.942    -41.152     36.211
084 107  -5.204    -41.990     36.786
084 108  -7.941    -43.168     35.226
084 109  -8.226    -43.990     35.764
084 110 -10.854    -45.673     34.820
084 111 -10.805    -46.197     35.393
084 112 -13.196    -47.322     34.127
084 113 -13.335    -46.926     33.590
084 114 -15.086    -48.030     32.944
084 115 -14.801    -47.614     32.813
084 116 -16.678    -48.535     31.857
084 117 -16.436    -48.133     31.697
084 118 -17.747    -49.212     31.464
084 119 -17.354    -48.467     31.113
084 120 -18.327    -49.791     31.464
084 121 -17.422    -49.175     31.753
084 122 -18.215    -50.028     31.813
084 123 -16.926    -50.184     33.258
084 124 -17.717    -50.573     32.856
084 125 -16.369    -51.512     35.143
084 126 -16.317    -50.683     34.366
084 127 -12.044    -49.009     36.966
084 128 -11.157    -45.331     34.174
084 129  -6.786    -43.258     36.472
084 130  -5.061    -39.630     34.569
084 131  -0.625    -37.545     36.921
084 132   1.530    -33.780     35.309
084 133   5.759    -31.790     37.548
084 134   7.985    -27.980     35.965
084 135  12.726    -25.896     38.622
084 136  15.418    -22.101     37.519
084 137  19.523    -20.403     39.926
084 138  22.226    -16.624     38.850
084 139  26.494    -14.836     41.330
084 140  29.362    -10.984     40.346
084 141  33.749     -9.588     43.337
084 142  36.510     -5.901     42.411
084 143  40.931     -4.669     45.600
084 144  43.999     -0.996     44.995
084 145  49.110      0.548     48.562
084 146  51.955      3.994     47.961
084 147  56.930      5.711     51.220
084 148  60.261      9.164     51.096
084 149  65.569     11.272     54.298
084 150  68.857     14.776     54.081
084 151  74.458     15.670     58.789
084 152  77.823     21.124     56.698
084 153  83.197     21.177     62.021
084 154  87.404     27.950     59.454
084 155  93.308     27.593     65.715
084 156  97.361     33.979     63.382
084 157 103.151     34.536     68.615
084 158 107.612     40.114     67.498
084 159 114.097     41.118     72.980
084 160 118.297     46.270     72.027
084 161 124.364     47.634     76.730
084 162 129.270     52.458     76.812
084 163 135.361     54.262     81.100
084 164 140.364     58.907     81.457
084 165 146.579     60.668     85.910
084 166 151.427     65.440     85.987
084 167 157.623     67.079     90.545
084 168 162.992     71.957     91.034
084 169 169.318     73.595     95.723
084 170 174.764     78.533     96.231
084 171 181.179     80.031    101.149
084 172 186.610     85.488    101.122
084 173 193.187     86.892    106.296
084 174 198.742     92.789    105.953
084 175 205.467     95.048    110.419
084 176 211.189    101.080    110.109
084 177 217.883    103.897    113.987
084 178 223.929    109.528    114.401
084 179 230.458    112.688    117.770
084 180 236.534    117.967    118.567
084 181 243.442    121.502    121.940
084 182 249.565    126.979    122.586
084 183 256.717    130.573    126.144
084 184 262.734    136.326    126.408
085 111  -4.173    -44.474     40.301
085 112  -6.736    -46.648     39.912
085 113  -7.123    -46.344     39.220
085 114  -9.122    -47.493     38.371
085 115  -9.135    -47.196     38.061
085 116 -10.977    -48.552     37.575
085 117 -10.900    -48.001     37.100
085 118 -12.154    -49.634     37.480
085 119 -11.704    -48.716     37.012
085 120 -12.821    -50.490     37.669
085 121 -12.262    -49.348     37.086
085 122 -13.218    -51.169     37.950
085 123 -12.221    -49.823     37.602
085 124 -12.919    -51.571     38.652
085 125 -12.213    -50.217     38.004
085 126 -12.068    -51.796     39.728
085 127  -8.542    -48.158     39.616
085 128  -7.024    -47.406     40.382
085 129  -3.298    -42.656     39.359
085 130  -1.415    -42.885     41.470
085 131   2.321    -37.037     39.357
085 132   4.465    -37.952     42.417
085 133   8.366    -31.426     39.792
085 134  10.347    -32.751     43.098
085 135  14.372    -26.337     40.708
085 136  16.266    -27.465     43.731
085 137  20.128    -21.414     41.542
085 138  22.582    -22.367     44.949
085 139  26.762    -16.593     43.355
085 140  28.926    -16.832     45.758
085 141  33.207    -11.859     45.066
085 142  35.700    -11.336     47.036
085 143  40.067     -7.172     47.238
085 144  42.890     -5.199     48.088
085 145  47.464     -2.085     49.550
085 146  50.201     -0.290     50.491
085 147  55.172      3.021     52.151
085 148  58.424      4.324     54.100
085 149  63.097      8.634     54.463
085 150  66.496      9.915     56.581
085 151  71.780     14.150     57.630
085 152  75.381     15.183     60.198
085 153  80.244     17.816     62.428
085 154  84.364     20.480     63.884
085 155  89.941     22.868     67.073
085 156  93.960     26.738     67.222
